name,value,date
阿富汗,0.34,2002
阿富汗,0.53,2004
阿富汗,0.68,2006
阿富汗,1.05,2008
阿富汗,1.15,2010
阿富汗,1.28,2012
阿富汗,1.07,2014
阿富汗,0.7,2016
安哥拉,0.38,1998
安哥拉,0.3,2000
安哥拉,0.19,2002
安哥拉,0.39,2004
安哥拉,0.5,2006
安哥拉,0.53,2008
安哥拉,0.65,2010
安哥拉,0.63,2012
安哥拉,0.76,2014
安哥拉,0.97,2016
阿尔巴尼亚,0.86,1998
阿尔巴尼亚,0.57,2000
阿尔巴尼亚,0.8,2002
阿尔巴尼亚,1.23,2004
阿尔巴尼亚,1.44,2006
阿尔巴尼亚,1.36,2008
阿尔巴尼亚,1.46,2010
阿尔巴尼亚,1.81,2012
阿尔巴尼亚,1.76,2014
阿尔巴尼亚,1.36,2016
安道尔共和国,1.24,2008
安道尔共和国,1.49,2010
安道尔共和国,1.67,2012
安道尔共和国,1.51,2014
阿拉伯联合酋长国,0.23,1998
阿拉伯联合酋长国,0.25,2000
阿拉伯联合酋长国,0.29,2002
阿拉伯联合酋长国,0.28,2004
阿拉伯联合酋长国,0.37,2006
阿拉伯联合酋长国,0.45,2008
阿拉伯联合酋长国,0.47,2010
阿拉伯联合酋长国,0.47,2012
阿拉伯联合酋长国,0.47,2014
阿拉伯联合酋长国,0.49,2016
阿根廷,0.79,1992
阿根廷,0.6,1995
阿根廷,0.94,1998
阿根廷,1.07,2000
阿根廷,0.63,2002
阿根廷,0.63,2004
阿根廷,0.62,2006
阿根廷,0.78,2008
阿根廷,0.96,2010
阿根廷,1.46,2012
阿根廷,1.52,2014
阿根廷,1.1,2016
亚美尼亚,0.49,1998
亚美尼亚,0.55,2000
亚美尼亚,0.42,2002
亚美尼亚,0.68,2004
亚美尼亚,0.96,2006
亚美尼亚,1.08,2008
亚美尼亚,1.08,2010
亚美尼亚,1.25,2012
亚美尼亚,1.3,2014
亚美尼亚,0.77,2016
安提瓜和巴布达,0.56,2000
安提瓜和巴布达,0.68,2004
安提瓜和巴布达,0.97,2006
安提瓜和巴布达,1.11,2008
安提瓜和巴布达,0.99,2010
澳大利亚,0.46,1998
澳大利亚,0.57,2000
澳大利亚,0.5,2002
澳大利亚,0.85,2004
澳大利亚,0.93,2006
澳大利亚,0.74,2008
澳大利亚,1.27,2010
澳大利亚,1.39,2012
澳大利亚,1.23,2014
澳大利亚,0.93,2016
奥地利,1.15,1995
奥地利,1.04,1998
奥地利,0.82,2000
奥地利,0.84,2002
奥地利,1.32,2004
奥地利,1.32,2006
奥地利,1.37,2008
奥地利,1.63,2010
奥地利,1.81,2012
奥地利,1.6,2014
奥地利,1.2,2016
阿塞拜疆,0.46,1998
阿塞拜疆,0.39,2000
阿塞拜疆,0.37,2002
阿塞拜疆,0.41,2004
阿塞拜疆,0.46,2006
阿塞拜疆,0.74,2008
阿塞拜疆,0.75,2010
阿塞拜疆,0.76,2012
阿塞拜疆,1.21,2014
阿塞拜疆,0.56,2016
布隆迪,0.63,1991
布隆迪,0.59,1992
布隆迪,0.52,1995
布隆迪,0.72,1998
布隆迪,1.01,2000
布隆迪,0.58,2002
布隆迪,1.04,2004
布隆迪,1.2,2006
布隆迪,1.39,2008
布隆迪,1.43,2010
布隆迪,1.47,2012
布隆迪,1.53,2014
布隆迪,1.21,2016
比利时,1.18,1995
比利时,1.12,1998
比利时,0.96,2000
比利时,1.04,2002
比利时,1.5,2004
比利时,1.63,2006
比利时,1.5,2008
比利时,1.87,2010
比利时,2.09,2012
比利时,1.9,2014
比利时,1.43,2016
贝宁,0.63,1991
贝宁,0.62,1992
贝宁,0.36,1995
贝宁,0.39,1998
贝宁,0.48,2000
贝宁,0.54,2002
贝宁,0.77,2004
贝宁,0.81,2006
贝宁,1.03,2008
贝宁,1.04,2010
贝宁,1.24,2012
贝宁,1.03,2014
贝宁,0.72,2016
布基纳法索,1.03,1991
布基纳法索,1,1992
布基纳法索,0.81,1995
布基纳法索,0.68,1998
布基纳法索,0.68,2000
布基纳法索,0.83,2002
布基纳法索,1.18,2004
布基纳法索,1.15,2006
布基纳法索,1.38,2008
布基纳法索,1.44,2010
布基纳法索,1.43,2012
布基纳法索,1.4,2014
布基纳法索,0.98,2016
孟加拉国,0.36,1995
孟加拉国,0.47,1998
孟加拉国,0.46,2000
孟加拉国,0.52,2002
孟加拉国,0.59,2004
孟加拉国,0.79,2006
孟加拉国,1.17,2008
孟加拉国,1.09,2010
孟加拉国,1.15,2012
孟加拉国,1.3,2014
孟加拉国,1.12,2016
保加利亚,0.46,1995
保加利亚,0.66,1998
保加利亚,0.7,2000
保加利亚,0.68,2002
保加利亚,0.92,2004
保加利亚,1.05,2006
保加利亚,1.28,2008
保加利亚,1.51,2010
保加利亚,1.69,2012
保加利亚,1.49,2014
保加利亚,1.11,2016
巴林,0.26,1998
巴林,0.27,2000
巴林,0.27,2002
巴林,0.27,2004
巴林,0.21,2006
巴林,0.21,2008
巴林,0.21,2010
巴林,0.27,2012
巴林,0.43,2016
巴哈马,1.05,2014
巴哈马,0.92,2016
波斯尼亚和黑塞哥维那,0.66,1998
波斯尼亚和黑塞哥维那,0.68,2000
波斯尼亚和黑塞哥维那,0.74,2002
波斯尼亚和黑塞哥维那,0.97,2004
波斯尼亚和黑塞哥维那,1.34,2006
波斯尼亚和黑塞哥维那,1.13,2008
波斯尼亚和黑塞哥维那,1.42,2010
波斯尼亚和黑塞哥维那,1.59,2012
波斯尼亚和黑塞哥维那,1.51,2014
波斯尼亚和黑塞哥维那,1.05,2016
白俄罗斯,0.34,1998
白俄罗斯,0.55,2000
白俄罗斯,0.5,2002
白俄罗斯,0.62,2004
白俄罗斯,0.79,2006
白俄罗斯,1.33,2008
白俄罗斯,1.08,2010
白俄罗斯,0.88,2012
白俄罗斯,1.06,2014
白俄罗斯,0.6,2016
伯利兹,1.2,2004
伯利兹,1.27,2006
伯利兹,0.7,2008
伯利兹,1.13,2010
伯利兹,1.44,2012
伯利兹,1.37,2014
伯利兹,1.13,2016
玻利维亚,0.43,1992
玻利维亚,0.38,1995
玻利维亚,0.53,1998
玻利维亚,0.8,2000
玻利维亚,0.69,2002
玻利维亚,0.54,2004
玻利维亚,0.54,2006
玻利维亚,0.68,2008
玻利维亚,0.7,2010
玻利维亚,0.7,2012
玻利维亚,0.7,2014
玻利维亚,0.71,2016
巴西,0.53,1992
巴西,0.63,1995
巴西,0.8,1998
巴西,0.92,2000
巴西,0.55,2002
巴西,0.84,2004
巴西,1.26,2006
巴西,1.26,2008
巴西,1.58,2010
巴西,1.39,2012
巴西,1.27,2014
巴西,1.02,2016
巴巴多斯,0.72,1998
巴巴多斯,0.95,2000
巴巴多斯,0.66,2002
巴巴多斯,0.82,2004
巴巴多斯,1.11,2006
巴巴多斯,1,2008
巴巴多斯,1.25,2010
巴巴多斯,1.81,2014
文莱达鲁萨兰国,0.34,1998
文莱达鲁萨兰国,0.31,2000
文莱达鲁萨兰国,0.3,2002
文莱达鲁萨兰国,0.32,2004
文莱达鲁萨兰国,0.34,2006
文莱达鲁萨兰国,0.38,2008
文莱达鲁萨兰国,0.39,2010
文莱达鲁萨兰国,0.43,2012
文莱达鲁萨兰国,0.41,2014
文莱达鲁萨兰国,0.37,2016
不丹,0.59,1998
不丹,0.58,2000
不丹,0.78,2004
不丹,0.91,2008
不丹,1.08,2010
不丹,1.19,2012
不丹,1.04,2014
不丹,0.98,2016
博茨瓦纳,0.68,1991
博茨瓦纳,0.41,1992
博茨瓦纳,0.38,1995
博茨瓦纳,0.31,1998
博茨瓦纳,0.42,2000
博茨瓦纳,0.41,2002
博茨瓦纳,0.66,2004
博茨瓦纳,0.78,2006
博茨瓦纳,0.88,2008
博茨瓦纳,0.93,2010
博茨瓦纳,1.23,2012
博茨瓦纳,1.06,2014
博茨瓦纳,0.71,2016
中非共和国,1.33,1991
中非共和国,1.28,1992
中非共和国,0.82,1995
中非共和国,0.81,1998
中非共和国,1,2002
中非共和国,1.29,2004
中非共和国,1.37,2006
中非共和国,1.44,2008
中非共和国,1.71,2010
中非共和国,1.71,2012
中非共和国,1.69,2014
中非共和国,1.41,2016
加拿大,0.47,1992
加拿大,0.45,1995
加拿大,0.41,1998
加拿大,0.58,2000
加拿大,0.51,2002
加拿大,0.68,2004
加拿大,0.84,2006
加拿大,0.76,2008
加拿大,1.21,2010
加拿大,1.32,2012
加拿大,1.17,2014
加拿大,0.81,2016
瑞士,1.02,1995
瑞士,0.86,1998
瑞士,0.78,2000
瑞士,0.89,2002
瑞士,1.29,2004
瑞士,1.27,2006
瑞士,1.3,2008
瑞士,1.66,2010
瑞士,1.88,2012
瑞士,1.74,2014
瑞士,1.45,2016
智利,0.43,1992
智利,0.53,1995
智利,0.49,1998
智利,0.64,2000
智利,0.58,2002
智利,0.85,2004
智利,1.09,2006
智利,0.95,2008
智利,1.38,2010
智利,1.56,2012
智利,1.52,2014
智利,1.03,2016
中国,0.27,1995
中国,0.28,1998
中国,0.4,2000
中国,0.42,2002
中国,0.48,2004
中国,0.69,2006
中国,0.99,2008
中国,1.11,2010
中国,1.37,2012
中国,1.17,2014
中国,0.96,2016
科特迪瓦,1.24,1991
科特迪瓦,1.23,1992
科特迪瓦,0.83,1995
科特迪瓦,0.74,1998
科特迪瓦,0.76,2000
科特迪瓦,0.85,2002
科特迪瓦,1.14,2004
科特迪瓦,1.2,2006
科特迪瓦,1.33,2008
科特迪瓦,1.68,2010
科特迪瓦,1.51,2012
科特迪瓦,1.42,2014
科特迪瓦,0.93,2016
喀麦隆,0.68,1991
喀麦隆,0.69,1992
喀麦隆,0.68,1995
喀麦隆,0.64,1998
喀麦隆,0.56,2000
喀麦隆,0.68,2002
喀麦隆,0.95,2004
喀麦隆,1.14,2006
喀麦隆,1.14,2008
喀麦隆,1.2,2010
喀麦隆,1.1,2012
喀麦隆,1.24,2014
喀麦隆,1.03,2016
刚果（金）,0.81,1991
刚果（金）,0.74,1992
刚果（金）,0.73,1995
刚果（金）,0.5,1998
刚果（金）,1,2000
刚果（金）,0.7,2002
刚果（金）,0.92,2004
刚果（金）,0.94,2006
刚果（金）,1.23,2008
刚果（金）,1.28,2010
刚果（金）,1.48,2012
刚果（金）,1.68,2014
刚果（金）,1.49,2016
刚果（布）,1.05,1991
刚果（布）,0.72,1998
刚果（布）,0.53,2000
刚果（布）,0.69,2002
刚果（布）,0.87,2004
刚果（布）,0.96,2006
刚果（布）,0.81,2008
刚果（布）,1.27,2010
刚果（布）,1.15,2012
刚果（布）,1.13,2014
刚果（布）,0.97,2016
哥伦比亚,0.23,1992
哥伦比亚,0.35,1995
哥伦比亚,0.24,1998
哥伦比亚,0.49,2000
哥伦比亚,0.44,2002
哥伦比亚,0.72,2004
哥伦比亚,0.98,2006
哥伦比亚,1.04,2008
哥伦比亚,1.41,2010
哥伦比亚,1.28,2012
哥伦比亚,1.08,2014
哥伦比亚,0.68,2016
佛得角,0.68,1991
佛得角,0.81,1998
佛得角,0.59,2000
佛得角,1.4,2004
佛得角,1.84,2008
佛得角,1.84,2010
佛得角,2.3,2012
佛得角,1.56,2014
佛得角,1.02,2016
哥斯达黎加,0.64,2002
哥斯达黎加,0.78,2004
哥斯达黎加,0.98,2006
哥斯达黎加,1.24,2008
哥斯达黎加,1.14,2010
哥斯达黎加,1.57,2012
哥斯达黎加,1.44,2014
哥斯达黎加,0.98,2016
古巴,0.5,1998
古巴,0.9,2002
古巴,0.95,2004
古巴,1.1,2006
古巴,1.67,2008
古巴,1.72,2010
古巴,1.4,2012
古巴,1.4,2014
塞浦路斯,0.78,1998
塞浦路斯,0.57,2000
塞浦路斯,0.83,2002
塞浦路斯,1.08,2004
塞浦路斯,1.25,2006
塞浦路斯,1.28,2008
塞浦路斯,1.47,2010
塞浦路斯,1.77,2012
塞浦路斯,1.61,2014
塞浦路斯,1.23,2016
捷克共和国,0.85,1995
捷克共和国,0.72,1998
捷克共和国,0.77,2000
捷克共和国,0.81,2002
捷克共和国,1.08,2004
捷克共和国,1.3,2006
捷克共和国,1.37,2008
捷克共和国,1.75,2010
捷克共和国,1.93,2012
捷克共和国,1.67,2014
捷克共和国,1.17,2016
德国,1.12,1995
德国,0.96,1998
德国,0.91,2000
德国,1.03,2002
德国,1.46,2004
德国,1.55,2006
德国,1.56,2008
德国,1.9,2010
德国,1.96,2012
德国,1.8,2014
德国,1.39,2016
吉布提,1.63,2010
吉布提,1.75,2012
吉布提,1.41,2014
吉布提,1.32,2016
丹麦,1.08,1995
丹麦,1.05,1998
丹麦,1.01,2000
丹麦,1.09,2002
丹麦,1.51,2004
丹麦,1.58,2006
丹麦,1.54,2008
丹麦,2,2010
丹麦,2.02,2012
丹麦,2.01,2014
丹麦,1.55,2016
多米尼加共和国,0.4,1995
多米尼加共和国,0.4,1998
多米尼加共和国,0.71,2000
多米尼加共和国,0.49,2002
多米尼加共和国,0.85,2004
多米尼加共和国,1.03,2006
多米尼加共和国,1.04,2008
多米尼加共和国,1.23,2010
多米尼加共和国,1.58,2012
多米尼加共和国,1.41,2014
多米尼加共和国,1.07,2016
阿尔及利亚,0.15,1991
阿尔及利亚,0.2,1992
阿尔及利亚,0.4,1995
阿尔及利亚,0.31,1998
阿尔及利亚,0.27,2000
阿尔及利亚,0.22,2002
阿尔及利亚,0.32,2004
阿尔及利亚,0.32,2006
阿尔及利亚,0.34,2008
阿尔及利亚,0.32,2010
阿尔及利亚,0.29,2012
阿尔及利亚,0.27,2014
阿尔及利亚,0.28,2016
厄瓜多尔,0.31,1992
厄瓜多尔,0.33,1995
厄瓜多尔,0.38,1998
厄瓜多尔,0.31,2000
厄瓜多尔,0.55,2002
厄瓜多尔,0.54,2004
厄瓜多尔,0.47,2006
厄瓜多尔,0.51,2008
厄瓜多尔,0.53,2010
厄瓜多尔,0.58,2012
厄瓜多尔,0.6,2014
厄瓜多尔,0.61,2016
阿拉伯埃及共和国,0.29,1991
阿拉伯埃及共和国,0.3,1992
阿拉伯埃及共和国,0.29,1995
阿拉伯埃及共和国,0.29,1998
阿拉伯埃及共和国,0.26,2000
阿拉伯埃及共和国,0.19,2002
阿拉伯埃及共和国,0.28,2004
阿拉伯埃及共和国,0.3,2006
阿拉伯埃及共和国,0.49,2008
阿拉伯埃及共和国,0.48,2010
阿拉伯埃及共和国,0.45,2012
阿拉伯埃及共和国,0.88,2014
阿拉伯埃及共和国,0.4,2016
厄立特里亚,0.5,1992
厄立特里亚,0.4,1995
厄立特里亚,0.37,1998
厄立特里亚,0.56,2000
厄立特里亚,0.36,2002
厄立特里亚,0.8,2004
厄立特里亚,1.9,2006
厄立特里亚,2.53,2008
厄立特里亚,2.54,2010
厄立特里亚,2.49,2012
厄立特里亚,3.33,2014
厄立特里亚,2,2016
西班牙,0.89,1995
西班牙,0.84,1998
西班牙,0.73,2000
西班牙,0.83,2002
西班牙,1.21,2004
西班牙,1.15,2006
西班牙,1.23,2008
西班牙,1.56,2010
西班牙,1.75,2012
西班牙,1.63,2014
西班牙,1.26,2016
爱沙尼亚,0.33,1995
爱沙尼亚,0.45,1998
爱沙尼亚,0.6,2000
爱沙尼亚,0.58,2002
爱沙尼亚,0.94,2004
爱沙尼亚,1.23,2006
爱沙尼亚,1.18,2008
爱沙尼亚,1.54,2010
爱沙尼亚,1.76,2012
爱沙尼亚,1.46,2014
爱沙尼亚,1.14,2016
埃塞俄比亚,0.27,1991
埃塞俄比亚,0.26,1992
埃塞俄比亚,0.32,1995
埃塞俄比亚,0.36,1998
埃塞俄比亚,0.46,2000
埃塞俄比亚,0.52,2002
埃塞俄比亚,0.6,2004
埃塞俄比亚,0.93,2006
埃塞俄比亚,0.92,2008
埃塞俄比亚,0.91,2010
埃塞俄比亚,1.05,2012
埃塞俄比亚,0.99,2014
埃塞俄比亚,0.75,2016
芬兰,1.2,1995
芬兰,1.17,1998
芬兰,1.06,2000
芬兰,1.12,2002
芬兰,1.54,2004
芬兰,1.55,2006
芬兰,1.57,2008
芬兰,1.94,2010
芬兰,2.08,2012
芬兰,1.89,2014
芬兰,1.45,2016
斐济,0.5,1998
斐济,0.91,2004
斐济,1.07,2006
斐济,1.15,2008
斐济,1.41,2012
斐济,1.34,2014
斐济,0.82,2016
法国,1.17,1995
法国,1.11,1998
法国,0.99,2000
法国,1.05,2002
法国,1.42,2004
法国,1.48,2006
法国,1.52,2008
法国,1.98,2010
法国,1.91,2012
法国,1.79,2014
法国,1.39,2016
加蓬,1.18,1991
加蓬,1.16,1992
加蓬,0.63,1998
加蓬,0.53,2000
加蓬,0.69,2002
加蓬,0.9,2004
加蓬,0.64,2006
加蓬,1.14,2008
加蓬,1.04,2012
加蓬,1.02,2014
加蓬,0.92,2016
英国,0.92,1995
英国,1.11,1998
英国,1.17,2000
英国,1.18,2002
英国,1.56,2004
英国,1.63,2006
英国,1.44,2008
英国,1.92,2010
英国,2.17,2012
英国,1.92,2014
英国,1.46,2016
格鲁吉亚,0.46,1998
格鲁吉亚,0.48,2002
格鲁吉亚,0.73,2004
格鲁吉亚,0.86,2006
格鲁吉亚,1.09,2008
格鲁吉亚,1.13,2010
格鲁吉亚,1.34,2012
格鲁吉亚,1.24,2014
格鲁吉亚,0.76,2016
加纳,0.53,1991
加纳,0.53,1992
加纳,0.38,1995
加纳,0.32,1998
加纳,0.2,2000
加纳,0.28,2002
加纳,0.49,2004
加纳,0.86,2006
加纳,0.9,2008
加纳,0.82,2010
加纳,0.92,2012
加纳,1.06,2014
加纳,0.92,2016
几内亚,0.67,1991
几内亚,0.61,1992
几内亚,0.68,1998
几内亚,0.85,2000
几内亚,0.66,2002
几内亚,0.75,2004
几内亚,0.79,2006
几内亚,1.02,2008
几内亚,0.95,2010
几内亚,1.34,2012
几内亚,1.45,2014
几内亚,0.9,2016
冈比亚,0.73,1991
冈比亚,0.67,1992
冈比亚,0.83,1998
冈比亚,0.64,2000
冈比亚,0.46,2002
冈比亚,0.75,2004
冈比亚,1.08,2006
冈比亚,0.79,2008
冈比亚,1.37,2014
冈比亚,1.18,2016
希腊,0.88,1995
希腊,0.65,1998
希腊,0.72,2000
希腊,0.78,2002
希腊,1.14,2004
希腊,1.16,2006
希腊,1.23,2008
希腊,2.05,2010
希腊,2.06,2012
希腊,1.98,2014
希腊,1.54,2016
格林纳达,0.54,1998
格林纳达,0.54,2000
格林纳达,0.54,2002
格林纳达,0.73,2004
格林纳达,0.89,2006
格林纳达,1.28,2008
格林纳达,1.02,2010
格林纳达,1.4,2012
格林纳达,1.12,2016
危地马拉,0.32,1992
危地马拉,0.39,1995
危地马拉,0.41,1998
危地马拉,0.53,2000
危地马拉,0.48,2002
危地马拉,0.68,2004
危地马拉,0.78,2006
危地马拉,0.86,2008
危地马拉,0.95,2010
危地马拉,1.14,2012
危地马拉,1.01,2014
危地马拉,0.79,2016
圭亚那,0.3,1998
圭亚那,0.37,2000
圭亚那,0.31,2002
圭亚那,0.74,2004
圭亚那,0.84,2008
圭亚那,0.93,2010
圭亚那,1.08,2012
圭亚那,1.15,2014
圭亚那,0.9,2016
中国香港特别行政区,0.82,1991
中国香港特别行政区,1.19,1995
中国香港特别行政区,1.36,1998
中国香港特别行政区,1.46,2000
中国香港特别行政区,1.47,2002
中国香港特别行政区,1.54,2004
中国香港特别行政区,1.69,2006
中国香港特别行政区,1.95,2008
中国香港特别行政区,1.92,2010
中国香港特别行政区,2.16,2012
中国香港特别行政区,2.06,2014
中国香港特别行政区,1.86,2016
洪都拉斯,0.41,1992
洪都拉斯,0.35,1995
洪都拉斯,0.5,1998
洪都拉斯,0.62,2000
洪都拉斯,0.63,2002
洪都拉斯,0.81,2004
洪都拉斯,0.89,2006
洪都拉斯,0.8,2008
洪都拉斯,1.04,2010
洪都拉斯,1.25,2012
洪都拉斯,1.2,2014
洪都拉斯,0.98,2016
克罗地亚,0.75,1995
克罗地亚,0.67,1998
克罗地亚,0.76,2000
克罗地亚,0.89,2002
克罗地亚,1.24,2004
克罗地亚,1.34,2006
克罗地亚,1.27,2008
克罗地亚,1.59,2010
克罗地亚,1.77,2012
克罗地亚,1.66,2014
克罗地亚,1.26,2016
海地,0.59,1998
海地,0.64,2000
海地,0.54,2002
海地,0.88,2004
海地,1.16,2008
海地,1.25,2012
海地,1.16,2014
海地,0.81,2016
匈牙利,0.74,1995
匈牙利,0.72,1998
匈牙利,0.81,2000
匈牙利,0.94,2002
匈牙利,1.3,2004
匈牙利,1.3,2006
匈牙利,1.27,2008
匈牙利,1.67,2010
匈牙利,1.84,2012
匈牙利,1.58,2014
匈牙利,1.18,2016
印度尼西亚,0.24,1991
印度尼西亚,0.44,1995
印度尼西亚,0.16,1998
印度尼西亚,0.17,2000
印度尼西亚,0.27,2002
印度尼西亚,0.27,2004
印度尼西亚,0.57,2006
印度尼西亚,0.5,2008
印度尼西亚,0.79,2010
印度尼西亚,0.47,2012
印度尼西亚,0.93,2014
印度尼西亚,0.63,2016
印度,0.56,1991
印度,0.48,1995
印度,0.56,1998
印度,0.6,2000
印度,0.66,2002
印度,0.87,2004
印度,1.01,2006
印度,1.09,2008
印度,1.15,2010
印度,1.25,2012
印度,1.1,2014
印度,0.97,2016
爱尔兰,0.96,1995
爱尔兰,1.02,1998
爱尔兰,0.72,2000
爱尔兰,0.9,2002
爱尔兰,1.29,2004
爱尔兰,1.34,2006
爱尔兰,1.56,2008
爱尔兰,1.78,2010
爱尔兰,2.02,2012
爱尔兰,1.92,2014
爱尔兰,1.37,2016
伊朗伊斯兰共和国,0.08,1998
伊朗伊斯兰共和国,0.05,2000
伊朗伊斯兰共和国,0.07,2002
伊朗伊斯兰共和国,0.09,2004
伊朗伊斯兰共和国,0.09,2006
伊朗伊斯兰共和国,0.1,2008
伊朗伊斯兰共和国,0.097,2010
伊朗伊斯兰共和国,0.33,2012
伊朗伊斯兰共和国,0.374,2014
伊朗伊斯兰共和国,0.399,2016
伊拉克,0.78,2010
伊拉克,0.43,2014
伊拉克,0.61,2016
冰岛,1.12,1998
冰岛,1.05,2000
冰岛,1.16,2002
冰岛,1.64,2004
冰岛,1.86,2006
冰岛,1.15,2008
冰岛,1.71,2010
冰岛,1.99,2012
冰岛,1.85,2014
冰岛,1.69,2016
以色列,0.73,1995
以色列,0.86,1998
以色列,1.14,2000
以色列,0.9,2002
以色列,1.05,2004
以色列,1.47,2006
以色列,1.37,2008
以色列,1.85,2010
以色列,2.01,2012
以色列,1.88,2014
以色列,1.57,2016
意大利,1.18,1995
意大利,1.19,1998
意大利,0.97,2000
意大利,1.05,2002
意大利,1.53,2004
意大利,1.56,2006
意大利,1.57,2008
意大利,1.87,2010
意大利,2.28,2012
意大利,2.14,2014
意大利,1.61,2016
牙买加,0.37,1998
牙买加,0.62,2000
牙买加,0.52,2002
牙买加,0.63,2004
牙买加,0.82,2006
牙买加,0.74,2008
牙买加,0.98,2010
牙买加,1.2,2012
牙买加,1.14,2014
牙买加,1.11,2016
约旦,0.4,1995
约旦,0.42,1998
约旦,0.45,2000
约旦,0.52,2002
约旦,0.61,2004
约旦,0.86,2006
约旦,0.61,2008
约旦,1.04,2010
约旦,1.44,2012
约旦,1.27,2014
约旦,1.1,2016
日本,1.25,1995
日本,1.02,1998
日本,1.06,2000
日本,0.91,2002
日本,1.26,2004
日本,1.09,2006
日本,1.42,2008
日本,1.6,2010
日本,2,2012
日本,1.38,2014
日本,1.06,2016
哈萨克斯坦,0.3,1995
哈萨克斯坦,0.3,1998
哈萨克斯坦,0.36,2000
哈萨克斯坦,0.35,2002
哈萨克斯坦,0.52,2004
哈萨克斯坦,0.7,2006
哈萨克斯坦,0.83,2008
哈萨克斯坦,0.71,2010
哈萨克斯坦,1.01,2012
哈萨克斯坦,0.81,2014
哈萨克斯坦,0.42,2016
肯尼亚,0.53,1991
肯尼亚,0.4,1992
肯尼亚,0.56,1995
肯尼亚,0.7,1998
肯尼亚,0.71,2000
肯尼亚,0.7,2002
肯尼亚,0.92,2004
肯尼亚,1.12,2006
肯尼亚,1.2,2008
肯尼亚,1.33,2010
肯尼亚,1.37,2012
肯尼亚,1.21,2014
肯尼亚,0.95,2016
吉尔吉斯斯坦,0.47,1998
吉尔吉斯斯坦,0.44,2000
吉尔吉斯斯坦,0.39,2002
吉尔吉斯斯坦,0.48,2004
吉尔吉斯斯坦,0.64,2006
吉尔吉斯斯坦,0.8,2008
吉尔吉斯斯坦,0.85,2010
吉尔吉斯斯坦,0.89,2012
吉尔吉斯斯坦,0.94,2014
吉尔吉斯斯坦,0.56,2016
柬埔寨,0.47,1998
柬埔寨,0.61,2000
柬埔寨,0.63,2002
柬埔寨,0.79,2004
柬埔寨,1.01,2006
柬埔寨,0.94,2008
柬埔寨,1.15,2010
柬埔寨,1.35,2012
柬埔寨,1.34,2014
柬埔寨,0.9,2016
大韩民国,0.54,1991
大韩民国,0.79,1995
大韩民国,0.93,1998
大韩民国,0.92,2000
大韩民国,1.09,2002
大韩民国,1.35,2004
大韩民国,1.65,2006
大韩民国,1.51,2008
大韩民国,1.52,2010
大韩民国,1.8,2012
大韩民国,1.55,2014
大韩民国,1.22,2016
科威特,0.17,1998
科威特,0.21,2000
科威特,0.2,2002
科威特,0.24,2004
